date,tour,shows,city,country,venue,created_at,updated_at,tour_id,longitude,latitude,the_geom,cartodb_id
2005-09-10,A Bigger Bang,1,Chicago,US,Soldier Field,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-87.61536,41.86229,0101000020E61000000FD1E80E62E755C07CD5CA845FEE4440,1159
2005-09-13,A Bigger Bang,1,New York,US,Madison Square Garden,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-73.99424,40.75005,0101000020E61000000118CFA0A17F52C0B22E6EA301604440,1160
2005-09-15,A Bigger Bang,1,East Rutherford,US,Giants Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-74.07664,40.80881,0101000020E6100000306475ABE78452C0C156091687674440,1161
2005-09-17,A Bigger Bang,1,Albany,US,Pepsi Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-73.75527,42.65143,0101000020E61000009869FB57567052C00FD1E80E62534540,1162
2005-09-24,A Bigger Bang,1,Columbus,US,Nationwide Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-83.0071106,39.9684982,0101000020E61000005F5E807D74C054C08716D9CEF7FB4340,1163
2005-09-26,A Bigger Bang,1,Toronto,"	Canada",Rogers Centre,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-79.3917,43.64155,0101000020E6100000F775E09C11D953C0D95F764F1ED24540,1164
2005-09-28,A Bigger Bang,1,Pittsburgh,"	United States",PNC Park,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-79.99746,40.43833,0101000020E61000005DC47762D6FF53C0876D8B321B384440,1165
2005-10-01,A Bigger Bang,1,Hershey,US,Hersheypark Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-76.63774,40.30129,0101000020E610000077D66EBBD02853C0514EB4AB90264440,1166
2005-10-03,A Bigger Bang,1,Washington D.C.,US,MCI Center,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-77.03196,38.89037,0101000020E6100000EEB1F4A10B4253C075ABE7A4F7714340,1167
2005-10-06,A Bigger Bang,1,Charlottesville,US,Scott Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-78.51276,38.02971,0101000020E61000009BAC510FD1A053C09D2E8B89CD034340,1168
2005-10-08,A Bigger Bang,1,Durham,US,Wallace Wade Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-78.94314,35.99465,0101000020E61000002AE3DF675CBC53C0B37BF2B050FF4140,1169
2005-10-10,A Bigger Bang,1,Philadelphia,US,Wachovia Center,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-75.17213,39.90039,0101000020E6100000452A8C2D04CB52C09ED2C1FA3FF34340,1170
2005-10-12,A Bigger Bang,1,Philadelphia,US,Wachovia Center,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-75.17213,39.90039,0101000020E6100000452A8C2D04CB52C09ED2C1FA3FF34340,1171
2005-10-15,A Bigger Bang,1,Atlanta,US,Philips Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-84.39732,33.75602,0101000020E6100000FD82DDB06D1955C09B8F6B43C5E04040,1172
2005-10-17,A Bigger Bang,1,Miami,US,American Airlines Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-80.18913,25.7808,0101000020E6100000522CB7B41A0C54C080B74082E2C73940,1173
2005-10-19,A Bigger Bang,1,Tampa,US,St. Pete Times Forum,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-82.45278,27.94346,0101000020E61000001B12F758FA9C54C08C15359886F13B40,1174
2005-10-21,A Bigger Bang,1,Charlotte,US,Charlotte Bobcats Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-80.79563,35.20264,0101000020E6100000DB6D179AEB3254C0446E861BF0994140,1175
2005-10-28,A Bigger Bang,1,Calgary,"	Canada",Pengrowth Saddledome,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-114.05111,51.03822,0101000020E6100000E89FE06245835CC0CD069964E4844940,1176
2005-10-30,A Bigger Bang,1,Seattle,"	United States",KeyArena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-122.34838,47.622,0101000020E610000027A5A0DB4B965EC0560E2DB29DCF4740,1177
2005-11-01,A Bigger Bang,1,Portland,US,Rose Garden Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-122.66778,45.53204,0101000020E6100000103B53E8BCAA5EC0F91400E319C44640,1178
2005-11-04,A Bigger Bang,1,Anaheim,US,Angel Stadium of Anaheim,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-117.88436,33.79895,0101000020E6100000FF78AF5A99785DC0D1915CFE43E64040,1179
2005-11-06,A Bigger Bang,1,Los Angeles,US,Hollywood Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-118.34731,34.12925,0101000020E6100000B8E4B8533A965DC0068195438B104140,1180
2005-11-08,A Bigger Bang,1,Los Angeles,US,Hollywood Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-118.34731,34.12925,0101000020E6100000B8E4B8533A965DC0068195438B104140,1181
2005-11-11,A Bigger Bang,1,San Diego,US,Petco Park,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-117.1569901,32.7058716,0101000020E610000023F3C81F0C4A5DC01F9DBAF2595A4040,1182
2005-11-13,A Bigger Bang,1,San Francisco,US,SBC Park,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-122.41964,37.77712,0101000020E6100000FB05BB61DB9A5EC0A4880CAB78E34240,1183
2005-11-15,A Bigger Bang,1,San Francisco,US,SBC Park,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-122.41964,37.77712,0101000020E6100000FB05BB61DB9A5EC0A4880CAB78E34240,1184
2005-11-18,A Bigger Bang,1,Paradise,US,MGM Grand Garden Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-121.60772,39.74975,0101000020E610000002486DE2E4665EC08716D9CEF7DF4340,1185
2005-11-20,A Bigger Bang,1,Fresno,US,Save Mart Center,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-119.73857,36.80865,0101000020E6100000A1F31ABB44EF5DC088F4DBD781674240,1186
2005-11-22,A Bigger Bang,1,Salt Lake City,US,Delta Center,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-112.00332,40.70139,0101000020E61000000EDB166536005CC0E8DEC325C7594440,1187
2005-11-24,A Bigger Bang,1,Denver,US,Pepsi Center,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-105.00628,39.74873,0101000020E61000009CA73AE466405AC05DC47762D6DF4340,1188
2005-11-27,A Bigger Bang,1,Glendale,US,Glendale Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,21,-112.16225,33.53844,0101000020E6100000AAF1D24D620A5CC0DB6D179AEBC44040,1189
